detail_id,transaction_id,item_id,quantity,item_name,item_price,price
2980,T0000002941,S001,1,PC-A,50000,50000
2981,T0000006441,S005,2,PC-E,210000,420000
2982,T0000004232,S003,4,PC-C,120000,480000
2983,T0000006519,S005,4,PC-E,210000,840000
2984,T0000002134,S003,2,PC-C,120000,240000
2985,T0000001777,S003,3,PC-C,120000,360000
2986,T0000001222,S005,3,PC-E,210000,630000
2987,T0000006580,S003,2,PC-C,120000,240000
2988,T0000005429,S002,4,PC-B,85000,340000
2989,T0000003667,S003,2,PC-C,120000,240000
2990,T0000001777,S003,3,PC-C,120000,360000
2991,T0000001304,S005,2,PC-E,210000,420000
2992,T0000004859,S001,4,PC-A,50000,200000
2993,T0000000701,S004,3,PC-D,180000,540000
2994,T0000002989,S003,3,PC-C,120000,360000
2995,T0000000151,S004,1,PC-D,180000,180000
2996,T0000001325,S003,1,PC-C,120000,120000
2997,T0000001301,S005,3,PC-E,210000,630000
2998,T0000003722,S005,3,PC-E,210000,630000
2999,T0000001711,S003,2,PC-C,120000,240000
3000,T0000005127,S005,4,PC-E,210000,840000
3001,T0000000806,S005,3,PC-E,210000,630000
3002,T0000004330,S003,4,PC-C,120000,480000
3003,T0000002722,S001,3,PC-A,50000,150000
3004,T0000004656,S003,4,PC-C,120000,480000
3005,T0000001325,S001,1,PC-A,50000,50000
3006,T0000004133,S005,3,PC-E,210000,630000
3007,T0000001159,S001,2,PC-A,50000,100000
3008,T0000002869,S005,4,PC-E,210000,840000
3009,T0000004516,S001,3,PC-A,50000,150000
3010,T0000001242,S001,1,PC-A,50000,50000
3011,T0000000347,S003,1,PC-C,120000,120000
3012,T0000001831,S001,1,PC-A,50000,50000
3013,T0000001569,S005,1,PC-E,210000,210000
3014,T0000003935,S003,3,PC-C,120000,360000
3015,T0000001918,S001,2,PC-A,50000,100000
3016,T0000006416,S003,4,PC-C,120000,480000
3017,T0000003232,S004,2,PC-D,180000,360000
3018,T0000003758,S003,4,PC-C,120000,480000
3019,T0000005997,S004,2,PC-D,180000,360000
3020,T0000002355,S004,3,PC-D,180000,540000
3021,T0000001397,S003,3,PC-C,120000,360000
3022,T0000002780,S005,4,PC-E,210000,840000
3023,T0000001824,S005,3,PC-E,210000,630000
3024,T0000002491,S005,4,PC-E,210000,840000
3025,T0000004060,S002,2,PC-B,85000,170000
3026,T0000005324,S004,3,PC-D,180000,540000
3027,T0000000404,S003,3,PC-C,120000,360000
3028,T0000001721,S005,4,PC-E,210000,840000
3029,T0000005316,S005,4,PC-E,210000,840000
3030,T0000002825,S003,4,PC-C,120000,480000
3031,T0000003845,S004,4,PC-D,180000,720000
3032,T0000004210,S003,1,PC-C,120000,120000
3033,T0000003192,S002,4,PC-B,85000,340000
3034,T0000005772,S002,1,PC-B,85000,85000
3035,T0000000064,S003,2,PC-C,120000,240000
3036,T0000001299,S004,4,PC-D,180000,720000
3037,T0000004920,S005,1,PC-E,210000,210000
3038,T0000006382,S002,1,PC-B,85000,85000
3039,T0000006445,S002,1,PC-B,85000,85000
3040,T0000001415,S004,3,PC-D,180000,540000
3041,T0000003593,S002,1,PC-B,85000,85000
3042,T0000000968,S002,4,PC-B,85000,340000
3043,T0000000368,S004,4,PC-D,180000,720000
3044,T0000000232,S003,4,PC-C,120000,480000
3045,T0000002242,S005,1,PC-E,210000,210000
3046,T0000005002,S005,1,PC-E,210000,210000
3047,T0000003083,S002,3,PC-B,85000,255000
3048,T0000000920,S005,2,PC-E,210000,420000
3049,T0000000688,S003,3,PC-C,120000,360000
3050,T0000004272,S002,4,PC-B,85000,340000
3051,T0000006360,S005,4,PC-E,210000,840000
3052,T0000005130,S001,4,PC-A,50000,200000
3053,T0000001469,S001,3,PC-A,50000,150000
3054,T0000004725,S001,4,PC-A,50000,200000
3055,T0000004259,S001,4,PC-A,50000,200000
3056,T0000003622,S001,4,PC-A,50000,200000
3057,T0000002100,S002,1,PC-B,85000,85000
3058,T0000002265,S004,2,PC-D,180000,360000
3059,T0000003789,S004,1,PC-D,180000,180000
3060,T0000000823,S002,1,PC-B,85000,85000
3061,T0000003431,S002,2,PC-B,85000,170000
3062,T0000006528,S003,2,PC-C,120000,240000
3063,T0000004151,S004,3,PC-D,180000,540000
3064,T0000004213,S001,2,PC-A,50000,100000
3065,T0000000797,S002,3,PC-B,85000,255000
3066,T0000000779,S001,3,PC-A,50000,150000
3067,T0000002850,S004,1,PC-D,180000,180000
3068,T0000002892,S005,4,PC-E,210000,840000
3069,T0000005534,S005,1,PC-E,210000,210000
3070,T0000001893,S002,1,PC-B,85000,85000
3071,T0000003306,S003,2,PC-C,120000,240000
3072,T0000002902,S001,2,PC-A,50000,100000
3073,T0000004803,S002,3,PC-B,85000,255000
3074,T0000005199,S003,3,PC-C,120000,360000
3075,T0000003718,S001,3,PC-A,50000,150000
3076,T0000000021,S004,2,PC-D,180000,360000
3077,T0000001500,S005,3,PC-E,210000,630000
3078,T0000000842,S003,3,PC-C,120000,360000
3079,T0000001760,S001,2,PC-A,50000,100000
3080,T0000003641,S002,4,PC-B,85000,340000
3081,T0000005212,S001,1,PC-A,50000,50000
3082,T0000000191,S002,2,PC-B,85000,170000
3083,T0000005114,S005,3,PC-E,210000,630000
3084,T0000005222,S005,1,PC-E,210000,210000
3085,T0000000395,S001,2,PC-A,50000,100000
3086,T0000006783,S001,1,PC-A,50000,50000
3087,T0000005114,S002,1,PC-B,85000,85000
3088,T0000004662,S002,4,PC-B,85000,340000
3089,T0000004326,S003,3,PC-C,120000,360000
3090,T0000000873,S003,2,PC-C,120000,240000
3091,T0000002621,S003,3,PC-C,120000,360000
3092,T0000004335,S001,4,PC-A,50000,200000
3093,T0000000089,S003,4,PC-C,120000,480000
3094,T0000002279,S001,2,PC-A,50000,100000
3095,T0000000456,S005,2,PC-E,210000,420000
3096,T0000002280,S004,4,PC-D,180000,720000
3097,T0000004449,S005,2,PC-E,210000,420000
3098,T0000001004,S001,1,PC-A,50000,50000
3099,T0000005452,S001,1,PC-A,50000,50000
3100,T0000004534,S004,4,PC-D,180000,720000
3101,T0000005494,S002,3,PC-B,85000,255000
3102,T0000000344,S002,2,PC-B,85000,170000
3103,T0000002711,S002,2,PC-B,85000,170000
3104,T0000004752,S003,1,PC-C,120000,120000
3105,T0000006273,S002,2,PC-B,85000,170000
3106,T0000006284,S003,3,PC-C,120000,360000
3107,T0000002462,S003,2,PC-C,120000,240000
3108,T0000001116,S002,2,PC-B,85000,170000
3109,T0000000625,S002,1,PC-B,85000,85000
3110,T0000004379,S004,2,PC-D,180000,360000
3111,T0000001979,S004,4,PC-D,180000,720000
3112,T0000003994,S003,4,PC-C,120000,480000
3113,T0000001678,S004,3,PC-D,180000,540000
3114,T0000000222,S003,3,PC-C,120000,360000
3115,T0000000743,S001,3,PC-A,50000,150000
3116,T0000000462,S003,3,PC-C,120000,360000
3117,T0000001568,S003,1,PC-C,120000,120000
3118,T0000003347,S004,2,PC-D,180000,360000
3119,T0000005801,S001,1,PC-A,50000,50000
3120,T0000005259,S005,3,PC-E,210000,630000
3121,T0000006500,S005,2,PC-E,210000,420000
3122,T0000001736,S005,4,PC-E,210000,840000
3123,T0000005142,S001,1,PC-A,50000,50000
3124,T0000004039,S002,2,PC-B,85000,170000
3125,T0000003951,S001,4,PC-A,50000,200000
3126,T0000000664,S004,4,PC-D,180000,720000
3127,T0000001356,S003,3,PC-C,120000,360000
3128,T0000001014,S003,4,PC-C,120000,480000
3129,T0000002132,S004,4,PC-D,180000,720000
3130,T0000002668,S004,3,PC-D,180000,540000
3131,T0000001054,S003,2,PC-C,120000,240000
3132,T0000001764,S002,2,PC-B,85000,170000
3133,T0000006383,S002,3,PC-B,85000,255000
3134,T0000006009,S002,1,PC-B,85000,85000
3135,T0000004458,S004,3,PC-D,180000,540000
3136,T0000002869,S003,2,PC-C,120000,240000
3137,T0000001412,S003,1,PC-C,120000,120000
3138,T0000000667,S003,3,PC-C,120000,360000
3139,T0000003370,S001,2,PC-A,50000,100000
3140,T0000005976,S001,2,PC-A,50000,100000
3141,T0000001394,S005,2,PC-E,210000,420000
3142,T0000000098,S001,4,PC-A,50000,200000
3143,T0000006190,S002,4,PC-B,85000,340000
3144,T0000004070,S002,1,PC-B,85000,85000
3145,T0000000421,S002,1,PC-B,85000,85000
3146,T0000005599,S002,1,PC-B,85000,85000
3147,T0000003650,S005,4,PC-E,210000,840000
3148,T0000004157,S002,1,PC-B,85000,85000
3149,T0000001132,S004,2,PC-D,180000,360000
3150,T0000001702,S004,2,PC-D,180000,360000
3151,T0000003620,S004,1,PC-D,180000,180000
3152,T0000003190,S001,1,PC-A,50000,50000
3153,T0000000597,S003,4,PC-C,120000,480000
3154,T0000000391,S005,2,PC-E,210000,420000
3155,T0000001075,S004,3,PC-D,180000,540000
3156,T0000002650,S004,3,PC-D,180000,540000
3157,T0000005408,S002,4,PC-B,85000,340000
3158,T0000006125,S004,4,PC-D,180000,720000
3159,T0000002384,S002,4,PC-B,85000,340000
3160,T0000000809,S002,2,PC-B,85000,170000
3161,T0000003309,S003,1,PC-C,120000,120000
3162,T0000005501,S001,1,PC-A,50000,50000
3163,T0000003738,S002,4,PC-B,85000,340000
3164,T0000001159,S002,2,PC-B,85000,170000
3165,T0000001531,S003,3,PC-C,120000,360000
3166,T0000005481,S002,4,PC-B,85000,340000
3167,T0000004976,S005,2,PC-E,210000,420000
3168,T0000005695,S001,4,PC-A,50000,200000
3169,T0000002682,S005,2,PC-E,210000,420000
3170,T0000000253,S004,2,PC-D,180000,360000
3171,T0000003548,S001,4,PC-A,50000,200000
3172,T0000003185,S004,1,PC-D,180000,180000
3173,T0000006163,S002,4,PC-B,85000,340000
3174,T0000006671,S003,1,PC-C,120000,120000
3175,T0000005264,S005,1,PC-E,210000,210000
3176,T0000001231,S004,3,PC-D,180000,540000
3177,T0000002423,S002,2,PC-B,85000,170000
3178,T0000003575,S005,4,PC-E,210000,840000
3179,T0000004261,S005,2,PC-E,210000,420000
3180,T0000001573,S004,3,PC-D,180000,540000
3181,T0000002908,S002,1,PC-B,85000,85000
3182,T0000004712,S003,4,PC-C,120000,480000
3183,T0000006755,S004,2,PC-D,180000,360000
3184,T0000001625,S005,3,PC-E,210000,630000
3185,T0000003998,S005,1,PC-E,210000,210000
3186,T0000003883,S001,1,PC-A,50000,50000
3187,T0000003515,S002,2,PC-B,85000,170000
3188,T0000003403,S001,1,PC-A,50000,50000
3189,T0000004598,S003,3,PC-C,120000,360000
3190,T0000005008,S004,1,PC-D,180000,180000
3191,T0000006222,S005,4,PC-E,210000,840000
3192,T0000004680,S002,4,PC-B,85000,340000
3193,T0000001958,S005,2,PC-E,210000,420000
3194,T0000004009,S001,3,PC-A,50000,150000
3195,T0000002735,S001,1,PC-A,50000,50000
3196,T0000004491,S004,1,PC-D,180000,180000
3197,T0000005727,S002,1,PC-B,85000,85000
3198,T0000005976,S002,4,PC-B,85000,340000
3199,T0000003174,S004,3,PC-D,180000,540000
3200,T0000000401,S001,1,PC-A,50000,50000
3201,T0000000974,S001,2,PC-A,50000,100000
3202,T0000000223,S001,3,PC-A,50000,150000
3203,T0000004613,S005,3,PC-E,210000,630000
3204,T0000006777,S003,1,PC-C,120000,120000
3205,T0000000235,S001,4,PC-A,50000,200000
3206,T0000003498,S003,3,PC-C,120000,360000
3207,T0000004211,S003,2,PC-C,120000,240000
3208,T0000003234,S002,3,PC-B,85000,255000
3209,T0000000225,S004,4,PC-D,180000,720000
3210,T0000002277,S005,2,PC-E,210000,420000
3211,T0000004277,S003,4,PC-C,120000,480000
3212,T0000001341,S005,1,PC-E,210000,210000
3213,T0000004036,S002,3,PC-B,85000,255000
3214,T0000000209,S001,2,PC-A,50000,100000
3215,T0000003727,S003,4,PC-C,120000,480000
3216,T0000005511,S004,1,PC-D,180000,180000
3217,T0000003928,S002,2,PC-B,85000,170000
3218,T0000006239,S005,3,PC-E,210000,630000
3219,T0000004989,S001,3,PC-A,50000,150000
3220,T0000005977,S005,4,PC-E,210000,840000
3221,T0000002803,S004,2,PC-D,180000,360000
3222,T0000001109,S003,1,PC-C,120000,120000
3223,T0000006558,S004,1,PC-D,180000,180000
3224,T0000002026,S005,1,PC-E,210000,210000
3225,T0000000393,S005,4,PC-E,210000,840000
3226,T0000000843,S004,1,PC-D,180000,180000
3227,T0000001524,S004,2,PC-D,180000,360000
3228,T0000000603,S004,4,PC-D,180000,720000
3229,T0000000581,S001,3,PC-A,50000,150000
3230,T0000006138,S005,4,PC-E,210000,840000
3231,T0000001939,S002,4,PC-B,85000,340000
3232,T0000000132,S001,4,PC-A,50000,200000
3233,T0000002838,S001,2,PC-A,50000,100000
3234,T0000003385,S001,3,PC-A,50000,150000
3235,T0000003770,S002,3,PC-B,85000,255000
3236,T0000002268,S004,4,PC-D,180000,720000
3237,T0000000975,S005,4,PC-E,210000,840000
3238,T0000001813,S003,4,PC-C,120000,480000
3239,T0000003263,S003,2,PC-C,120000,240000
3240,T0000001543,S005,2,PC-E,210000,420000
3241,T0000002835,S002,1,PC-B,85000,85000
3242,T0000002738,S003,3,PC-C,120000,360000
3243,T0000001357,S001,1,PC-A,50000,50000
3244,T0000004134,S003,1,PC-C,120000,120000
3245,T0000001316,S005,4,PC-E,210000,840000
3246,T0000000161,S001,2,PC-A,50000,100000
3247,T0000001909,S003,1,PC-C,120000,120000
3248,T0000001127,S005,1,PC-E,210000,210000
3249,T0000006304,S002,1,PC-B,85000,85000
3250,T0000003870,S005,4,PC-E,210000,840000
3251,T0000001658,S002,4,PC-B,85000,340000
3252,T0000003125,S001,2,PC-A,50000,100000
3253,T0000001963,S005,1,PC-E,210000,210000
3254,T0000005153,S004,1,PC-D,180000,180000
3255,T0000002289,S004,2,PC-D,180000,360000
3256,T0000000966,S004,2,PC-D,180000,360000
3257,T0000000889,S004,2,PC-D,180000,360000
3258,T0000006256,S004,3,PC-D,180000,540000
3259,T0000003061,S002,2,PC-B,85000,170000
3260,T0000006461,S005,4,PC-E,210000,840000
3261,T0000006166,S001,3,PC-A,50000,150000
3262,T0000003629,S004,2,PC-D,180000,360000
3263,T0000003189,S004,4,PC-D,180000,720000
3264,T0000002748,S001,2,PC-A,50000,100000
3265,T0000001666,S001,2,PC-A,50000,100000
3266,T0000003066,S004,3,PC-D,180000,540000
3267,T0000001441,S002,4,PC-B,85000,340000
3268,T0000001067,S001,1,PC-A,50000,50000
3269,T0000004223,S005,2,PC-E,210000,420000
3270,T0000002923,S005,3,PC-E,210000,630000
3271,T0000004253,S002,4,PC-B,85000,340000
3272,T0000003856,S003,2,PC-C,120000,240000
3273,T0000000826,S002,1,PC-B,85000,85000
3274,T0000005986,S004,4,PC-D,180000,720000
3275,T0000004607,S003,4,PC-C,120000,480000
3276,T0000003985,S004,3,PC-D,180000,540000
3277,T0000002092,S005,2,PC-E,210000,420000
3278,T0000003179,S001,2,PC-A,50000,100000
3279,T0000006362,S004,4,PC-D,180000,720000
3280,T0000004538,S005,2,PC-E,210000,420000
3281,T0000003901,S002,4,PC-B,85000,340000
3282,T0000002362,S004,1,PC-D,180000,180000
3283,T0000002224,S005,3,PC-E,210000,630000
3284,T0000006371,S001,2,PC-A,50000,100000
3285,T0000001726,S004,2,PC-D,180000,360000
3286,T0000002006,S005,3,PC-E,210000,630000
3287,T0000005791,S004,1,PC-D,180000,180000
3288,T0000000266,S001,1,PC-A,50000,50000
3289,T0000000837,S004,1,PC-D,180000,180000
3290,T0000004584,S004,1,PC-D,180000,180000
3291,T0000004797,S005,1,PC-E,210000,210000
3292,T0000000686,S003,4,PC-C,120000,480000
3293,T0000003361,S004,2,PC-D,180000,360000
3294,T0000005091,S003,2,PC-C,120000,240000
3295,T0000000356,S002,2,PC-B,85000,170000
3296,T0000003815,S004,4,PC-D,180000,720000
3297,T0000000871,S003,3,PC-C,120000,360000
3298,T0000001973,S002,1,PC-B,85000,85000
3299,T0000006347,S005,3,PC-E,210000,630000
3300,T0000004647,S004,1,PC-D,180000,180000
3301,T0000001810,S005,1,PC-E,210000,210000
3302,T0000004418,S002,3,PC-B,85000,255000
3303,T0000002641,S005,2,PC-E,210000,420000
3304,T0000002228,S005,4,PC-E,210000,840000
3305,T0000006642,S001,3,PC-A,50000,150000
3306,T0000003391,S002,2,PC-B,85000,170000
3307,T0000004178,S005,1,PC-E,210000,210000
3308,T0000002350,S003,2,PC-C,120000,240000
3309,T0000004357,S002,1,PC-B,85000,85000
3310,T0000004879,S001,1,PC-A,50000,50000
3311,T0000005319,S004,2,PC-D,180000,360000
3312,T0000005009,S005,1,PC-E,210000,210000
3313,T0000002739,S003,4,PC-C,120000,480000
3314,T0000005039,S001,2,PC-A,50000,100000
3315,T0000002730,S002,3,PC-B,85000,255000
3316,T0000001318,S005,1,PC-E,210000,210000
3317,T0000001535,S001,1,PC-A,50000,50000
3318,T0000004784,S001,4,PC-A,50000,200000
3319,T0000002443,S003,4,PC-C,120000,480000
3320,T0000001772,S004,3,PC-D,180000,540000
3321,T0000003209,S004,1,PC-D,180000,180000
3322,T0000004934,S004,3,PC-D,180000,540000
3323,T0000000877,S002,3,PC-B,85000,255000
3324,T0000002870,S001,1,PC-A,50000,50000
3325,T0000003200,S002,3,PC-B,85000,255000
3326,T0000004144,S001,3,PC-A,50000,150000
3327,T0000003747,S003,4,PC-C,120000,480000
3328,T0000002836,S003,4,PC-C,120000,480000
3329,T0000000292,S002,3,PC-B,85000,255000
3330,T0000001651,S002,1,PC-B,85000,85000
3331,T0000004631,S003,4,PC-C,120000,480000
3332,T0000004406,S005,3,PC-E,210000,630000
3333,T0000000536,S004,2,PC-D,180000,360000
3334,T0000006022,S004,2,PC-D,180000,360000
3335,T0000002686,S003,3,PC-C,120000,360000
3336,T0000000233,S004,2,PC-D,180000,360000
3337,T0000005328,S005,4,PC-E,210000,840000
3338,T0000002652,S005,1,PC-E,210000,210000
3339,T0000006237,S001,3,PC-A,50000,150000
3340,T0000002374,S002,4,PC-B,85000,340000
3341,T0000002272,S004,1,PC-D,180000,180000
3342,T0000000966,S005,2,PC-E,210000,420000
3343,T0000000889,S002,2,PC-B,85000,170000
3344,T0000003863,S002,2,PC-B,85000,170000
3345,T0000006154,S001,2,PC-A,50000,100000
3346,T0000003400,S002,4,PC-B,85000,340000
3347,T0000000034,S002,4,PC-B,85000,340000
3348,T0000004542,S003,1,PC-C,120000,120000
3349,T0000003523,S001,3,PC-A,50000,150000
3350,T0000001763,S001,1,PC-A,50000,50000
3351,T0000003291,S004,3,PC-D,180000,540000
3352,T0000002488,S002,2,PC-B,85000,170000
3353,T0000002700,S004,2,PC-D,180000,360000
3354,T0000001558,S005,2,PC-E,210000,420000
3355,T0000004690,S002,2,PC-B,85000,170000
3356,T0000006121,S005,4,PC-E,210000,840000
3357,T0000002276,S003,1,PC-C,120000,120000
3358,T0000004006,S002,3,PC-B,85000,255000
3359,T0000004439,S004,3,PC-D,180000,540000
3360,T0000001103,S004,4,PC-D,180000,720000
3361,T0000001419,S002,2,PC-B,85000,170000
3362,T0000005409,S004,1,PC-D,180000,180000
3363,T0000001478,S002,2,PC-B,85000,170000
3364,T0000003914,S001,4,PC-A,50000,200000
3365,T0000003742,S004,3,PC-D,180000,540000
3366,T0000005247,S002,4,PC-B,85000,340000
3367,T0000002956,S002,3,PC-B,85000,255000
3368,T0000006017,S004,1,PC-D,180000,180000
3369,T0000001382,S001,3,PC-A,50000,150000
3370,T0000002574,S004,1,PC-D,180000,180000
3371,T0000003384,S002,2,PC-B,85000,170000
3372,T0000006218,S001,2,PC-A,50000,100000
3373,T0000001569,S005,4,PC-E,210000,840000
3374,T0000001894,S003,1,PC-C,120000,120000
3375,T0000002243,S004,2,PC-D,180000,360000
3376,T0000001866,S002,1,PC-B,85000,85000
3377,T0000000028,S001,2,PC-A,50000,100000
3378,T0000000705,S001,2,PC-A,50000,100000
3379,T0000001020,S005,3,PC-E,210000,630000
3380,T0000002063,S004,4,PC-D,180000,720000
3381,T0000001446,S001,3,PC-A,50000,150000
3382,T0000003664,S005,1,PC-E,210000,210000
3383,T0000002987,S002,2,PC-B,85000,170000
3384,T0000005755,S005,4,PC-E,210000,840000
3385,T0000003602,S004,2,PC-D,180000,360000
3386,T0000005062,S005,2,PC-E,210000,420000
3387,T0000003685,S001,3,PC-A,50000,150000
3388,T0000006372,S001,1,PC-A,50000,50000
3389,T0000003368,S003,4,PC-C,120000,480000
3390,T0000003581,S005,4,PC-E,210000,840000
3391,T0000002762,S002,4,PC-B,85000,340000
3392,T0000004037,S004,1,PC-D,180000,180000
3393,T0000000572,S003,4,PC-C,120000,480000
3394,T0000005702,S005,1,PC-E,210000,210000
3395,T0000004088,S002,4,PC-B,85000,340000
3396,T0000000614,S003,2,PC-C,120000,240000
3397,T0000004050,S001,1,PC-A,50000,50000
3398,T0000000325,S004,3,PC-D,180000,540000
3399,T0000003740,S005,4,PC-E,210000,840000
3400,T0000000358,S002,3,PC-B,85000,255000
3401,T0000003777,S001,1,PC-A,50000,50000
3402,T0000005906,S003,2,PC-C,120000,240000
3403,T0000002371,S004,3,PC-D,180000,540000
3404,T0000001721,S003,3,PC-C,120000,360000
3405,T0000001349,S003,2,PC-C,120000,240000
3406,T0000003696,S002,2,PC-B,85000,170000
3407,T0000003896,S001,1,PC-A,50000,50000
3408,T0000004260,S005,4,PC-E,210000,840000
3409,T0000001596,S002,3,PC-B,85000,255000
3410,T0000001627,S004,3,PC-D,180000,540000
3411,T0000002502,S003,1,PC-C,120000,120000
3412,T0000005272,S004,4,PC-D,180000,720000
3413,T0000003808,S002,1,PC-B,85000,85000
3414,T0000005246,S002,3,PC-B,85000,255000
3415,T0000000192,S005,3,PC-E,210000,630000
3416,T0000002674,S003,2,PC-C,120000,240000
3417,T0000003845,S002,2,PC-B,85000,170000
3418,T0000002577,S004,4,PC-D,180000,720000
3419,T0000000091,S005,3,PC-E,210000,630000
3420,T0000004234,S004,3,PC-D,180000,540000
3421,T0000000480,S003,2,PC-C,120000,240000
3422,T0000006592,S005,1,PC-E,210000,210000
3423,T0000005452,S005,1,PC-E,210000,210000
3424,T0000002916,S005,3,PC-E,210000,630000
3425,T0000004435,S001,3,PC-A,50000,150000
3426,T0000001075,S005,4,PC-E,210000,840000
3427,T0000002513,S004,4,PC-D,180000,720000
3428,T0000000798,S004,2,PC-D,180000,360000
3429,T0000004570,S003,3,PC-C,120000,360000
3430,T0000006544,S002,1,PC-B,85000,85000
3431,T0000005558,S002,4,PC-B,85000,340000
3432,T0000003949,S001,2,PC-A,50000,100000
3433,T0000000604,S005,2,PC-E,210000,420000
3434,T0000002979,S001,1,PC-A,50000,50000
3435,T0000004916,S003,4,PC-C,120000,480000
3436,T0000000597,S003,1,PC-C,120000,120000
3437,T0000001532,S002,2,PC-B,85000,170000
3438,T0000000513,S003,3,PC-C,120000,360000
3439,T0000005622,S005,1,PC-E,210000,210000
3440,T0000001877,S004,2,PC-D,180000,360000
3441,T0000003972,S003,3,PC-C,120000,360000
3442,T0000003843,S001,3,PC-A,50000,150000
3443,T0000001699,S005,4,PC-E,210000,840000
3444,T0000001029,S003,4,PC-C,120000,480000
3445,T0000004595,S003,2,PC-C,120000,240000
3446,T0000005780,S005,1,PC-E,210000,210000
3447,T0000000716,S003,3,PC-C,120000,360000
3448,T0000005237,S004,4,PC-D,180000,720000
3449,T0000005604,S002,4,PC-B,85000,340000
3450,T0000004086,S005,1,PC-E,210000,210000
3451,T0000006744,S001,4,PC-A,50000,200000
3452,T0000000665,S003,2,PC-C,120000,240000
3453,T0000006611,S002,1,PC-B,85000,85000
3454,T0000002208,S001,3,PC-A,50000,150000
3455,T0000006413,S001,2,PC-A,50000,100000
3456,T0000001079,S004,3,PC-D,180000,540000
3457,T0000000227,S002,3,PC-B,85000,255000
3458,T0000000148,S005,4,PC-E,210000,840000
3459,T0000001069,S002,2,PC-B,85000,170000
3460,T0000005263,S002,2,PC-B,85000,170000
3461,T0000004727,S001,1,PC-A,50000,50000
3462,T0000001363,S004,2,PC-D,180000,360000
3463,T0000004508,S004,1,PC-D,180000,180000
3464,T0000001755,S002,2,PC-B,85000,170000
3465,T0000000519,S002,3,PC-B,85000,255000
3466,T0000005463,S003,1,PC-C,120000,120000
3467,T0000006530,S001,2,PC-A,50000,100000
3468,T0000003544,S005,1,PC-E,210000,210000
3469,T0000002322,S005,4,PC-E,210000,840000
3470,T0000006496,S004,4,PC-D,180000,720000
3471,T0000001102,S001,1,PC-A,50000,50000
3472,T0000000597,S004,1,PC-D,180000,180000
3473,T0000005755,S005,3,PC-E,210000,630000
3474,T0000003273,S002,2,PC-B,85000,170000
3475,T0000004049,S001,4,PC-A,50000,200000
3476,T0000005781,S001,4,PC-A,50000,200000
3477,T0000002605,S003,2,PC-C,120000,240000
3478,T0000006256,S002,4,PC-B,85000,340000
3479,T0000002188,S002,4,PC-B,85000,340000
3480,T0000006020,S004,1,PC-D,180000,180000
